149, -1.64459
150, -2.16148
151, -2.79005
152, -2.81119
153, -3.15091
154, -3.02965
155, -2.22602
156, -1.34051
157, -0.893426
158, 0.345049
159, 1.31981
160, 1.22396
161, -0.0194147
162, -0.883799
163, -1.46896
164, -2.81461
165, -3.29262
166, -3.16695
167, -3.15892
168, -2.40767
169, -1.74346
170, -0.588951
171, -0.0813558
172, 0.985522
173, 1.69771
174, 2.37942
175, 2.8972
176, 3.13949
177, 3.14595
178, 2.28018
179, 2.05999
180, -2.75245
181, -3.07744
182, -3.18228
183, -2.74587
184, -2.27902
185, -1.28341
186, -0.160442
187, 0.927709
188, 1.34274
189, 2.62736
190, 2.59207
191, 3.23582
192, 3.0886
193, 2.80653
194, 2.31929
195, 1.09615
196, 0.000636587
197, -0.914518
198, -1.84601
199, -2.33306
